incident_id,year,receiver_category
3621,2019,State institutions / political system
3621,2019,State institutions / political system
3621,2019,State institutions / political system
3621,2019,State institutions / political system
3621,2019,State institutions / political system
3621,2019,State institutions / political system
3621,2019,State institutions / political system
3620,2024,Social groups
3620,2024,Social groups
3620,2024,Social groups
3619,2024,State institutions / political system
3619,2024,Education
3617,2024,Critical infrastructure
3617,2024,Critical infrastructure
3617,2024,Education
3617,2024,State institutions / political system
3617,2024,Critical infrastructure
3617,2024,Education
3617,2024,State institutions / political system
3617,2024,Critical infrastructure
3617,2024,Education
3617,2024,State institutions / political system
3617,2024,Critical infrastructure
3617,2024,Education
3616,2024,State institutions / political system
3616,2024,State institutions / political system
3615,2024,State institutions / political system
3614,2024,Critical infrastructure
3613,2024,State institutions / political system
3613,2024,State institutions / political system
3613,2024,State institutions / political system
3613,2024,State institutions / political system
3613,2024,State institutions / political system
3613,2024,Education
3612,2024,State institutions / political system
3611,2024,State institutions / political system
3610,2024,Social groups
3609,2022,Unknown
3608,2022,Unknown
3607,2024,State institutions / political system
3607,2024,State institutions / political system
3607,2024,Critical infrastructure
3606,2024,Critical infrastructure
3605,2024,State institutions / political system
3605,2024,Critical infrastructure
3605,2024,Education
3603,2024,State institutions / political system
3603,2024,Education
3600,2024,Critical infrastructure
3599,2024,Critical infrastructure
3598,2024,State institutions / political system
3597,2024,Critical infrastructure
3596,2024,Unknown
3596,2024,Critical infrastructure
3594,2024,Critical infrastructure
3593,2024,Critical infrastructure
3592,2024,Critical infrastructure
3591,2024,Critical infrastructure
3590,2024,State institutions / political system
3590,2024,Education
3589,2024,Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition)
3588,2021,State institutions / political system
3586,2024,State institutions / political system
3585,2024,Critical infrastructure
3584,2021,Critical infrastructure
3583,2024,Critical infrastructure
3582,2024,Critical infrastructure
3580,2024,State institutions / political system
3579,2023,State institutions / political system
3579,2023,Social groups
3579,2023,Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition)
3579,2023,Social groups
3579,2023,Education
3579,2023,State institutions / political system
3579,2023,Social groups
3579,2023,Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition)
3579,2023,State institutions / political system
3579,2023,Social groups
3579,2023,Education
3579,2023,State institutions / political system
3579,2023,Social groups
3579,2023,Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition)
3579,2023,State institutions / political system
3579,2023,Social groups
3579,2023,Education
3579,2023,State institutions / political system
3579,2023,Social groups
3579,2023,Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition)
3579,2023,State institutions / political system
3579,2023,Social groups
3579,2023,Education
3579,2023,State institutions / political system
3579,2023,Social groups
3579,2023,Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition)
3579,2023,State institutions / political system
3579,2023,Social groups
3579,2023,Education
3579,2023,State institutions / political system
3579,2023,Social groups
3579,2023,Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition)
3579,2023,State institutions / political system
3579,2023,Social groups
3579,2023,Education
3579,2023,State institutions / political system
3579,2023,Social groups
3579,2023,Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition)
3579,2023,State institutions / political system
3579,2023,Social groups
3579,2023,Education
3579,2023,State institutions / political system
3579,2023,Critical infrastructure
3579,2023,Social groups
3579,2023,Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition)
3579,2023,Media
3579,2023,State institutions / political system
3579,2023,Social groups
3579,2023,Education
3577,2024,Critical infrastructure
3576,2023,Critical infrastructure
3575,2021,State institutions / political system
3575,2021,State institutions / political system
3575,2021,State institutions / political system
3575,2021,State institutions / political system
3574,2024,Critical infrastructure
3573,2024,State institutions / political system
3572,2024,Critical infrastructure
3571,2024,Critical infrastructure
3571,2024,Unknown
3570,2024,Critical infrastructure
3568,2024,Critical infrastructure
3568,2024,Critical infrastructure
3568,2024,Education
3567,2024,Critical infrastructure
3566,2024,Critical infrastructure
3566,2024,Critical infrastructure
3566,2024,Critical infrastructure
3565,2024,Critical infrastructure
3564,2024,State institutions / political system
3563,2024,State institutions / political system
3563,2024,State institutions / political system
3563,2024,Social groups
3563,2024,State institutions / political system
3563,2024,State institutions / political system
3563,2024,State institutions / political system
3563,2024,Media
3563,2024,State institutions / political system
3563,2024,State institutions / political system
3563,2024,State institutions / political system
3563,2024,State institutions / political system
